label	data
0	键盘用起来觉得有点松，没有其他牌子感觉弹性那么好那么紧实。没有蓝牙是一大遗憾。
0	显示屏塑料外壳边缘有损坏，是不是因为无店铺销售，所以提供的是等外品啊！
0	运气太差了，屏幕中央有个点。USB口只有两个少了点， 读卡器没有保护盖子，爱近灰尘。东芝的说明书，写的凌乱不易看懂啊
0	3、外观及尺寸：首先说16：9的屏幕比例乍一看确实不舒服，但确能很好的控制体积，给人的感觉不像过去16：10那样的傻大个儿了。外观要比图片上看上去要好看很多。键盘是浮萍式的，个人很喜欢这种设计。
0	为了确保没有问题，我还是选的自提，上周六刚拿到验货键盘就坏了，只能返修，啥辙没有，忍
0	开封时很担心会有亮点 服务员告诉我产品有问题拒签字也没什么用，郁闷了一把（先交费，后验货）还好机子没问题，很完美。不过我不清楚如果屏上当时出现亮点会怎么处理？你们一定要问清楚了，我幸运不代表你们都幸运
0	暂时没发现什么不足。。就是广州总部太隐蔽了，找了半天，还有就是试机接近两小时，服务员要是能来杯水那就没话说了。
0	1.做工中下层次，本本的垫脚只有四只，手指能在掌托下按下去！2.本本底部发热严重，帮别人购买，嫌折腾！3.京东说明是预装vista的，结果装的是xp！4.外包装的产品配置图标被刻除！
0	键盘还是要贴膜才好,内存问题,我基本不玩游戏,不需要那么多内存.再说内存便宜,都不是问题.
0	就只一个电脑，包、鼠标....什么都没送，鼠标也没有一个，太小气了！发票说好了电脑和其他东西分开开具，京东也不惹！
0	如果选择周六日订货就只能在周四左右订，否则超过三天就要求用户取消订单重新订认为不人性化，应当是在10天内在用户的要求下都可以才好
0	键盘功能键好像翘起来的，仔细观察，好像东芝的都这样，大家看得时候注意
0	屏幕上有点点瑕疵～～～散热稍微有些欠缺～USB接口只有2个，没有上面标注的3个～～
0	装的VISTA系统和内存不匹配装成了XP，但是好像不能装还原精灵那些
0	自带vista系统，不太喜欢。没有XP的驱动，不能装XP。还有就是送的电脑包太小了。
0	貌似风扇声音比较大,还有电源接口在机身后面,个人比较喜欢在侧面的.
0	为什么刚买了就降价了呢！3999买的，回头一望就已经3966了，有点像买股票哦
0	其它配置还算好，不过1G内存运行VISTA肯定不够。正版系统却不带VISTA的光盘，让人不能接受。
0	配置不算均衡，1G内存跑VISTA肯定不够，开几个软件就卡死了，不过现在笔记本厂都爱这么搭配，真无语了。重做了XP正合适。还有就是不带VISTA的光盘，总有点不方便。
0	那么大的一个硬盘居然只分了一个区，发热控制一般，音箱的声音感觉小了一点，另外好像蓝牙的功能不可用。16：9的屏幕比例还在适应中。
0	机器本身没什么不足，就是附送的散热器风量小了点，不过很安静。
0	从我的角度来看,长得有点丑。Vista系统下面放720P的高清都有问题，画面一抖一抖的。没有蓝牙的。如果换成XP系统也许就没问题了。
0	长时间使用左手托出微热，系统是visit的，分区很麻烦，到目前为止还没安上xp，高手指点一下啊。（已经改 了IED下装xp）
0	没有送VISTA光盘，以后怎么装系统？还有屏幕没有锁扣，感觉不安全！
0	一张驱动盘都没有。。。。就算装了VISTA，也能备份也不至于不给盘吧。
0	装XP系统要换回IDO接口，比较烦，不过装Vista就没问题！还有就是刚买的当天，这里就送东西，亏大了。。。。
0	如果屏幕是16;10的，再有蓝牙，系统本来给装好XP 那就完美啦！呵呵幸亏官网上驱动很全 要不更费事！！才买的第二天就变啦又送散热器又送杀毒软件的，怎么不给我个！》_《总的来说值得购买！
0	1VISTA系统真的很慢，而且很多东西用起来不习惯2运行时硬盘一直有响声，好在声音不大3对于14寸的本来说真的挺厚的，和我原来15寸的compaq比了下一样厚4警告音很响5硬盘只有一个分区
0	外观：钢琴烤漆，不耐脏。性能：没什么特别感受（XP）送礼包“都很好，除了少了个键盘保护膜之类的。
0	每次开机时音箱都有杂音，必须关机重启才可以，现在又不超过7天，但京东没货，换不了痛苦~~~~
0	从我下单到拿到手等了足足10天！而且每天打不下10个电话！不过客服的服务态度还不错
0	材质做工感觉比较粗糙。发热比较大。用的时候有一次突然声卡没了。假如再发生。那就是集成的声卡出问题了。CPU比较慢。
0	不是高分屏~不过也不能要求太多!价格在那里!15.4点看片感觉好好!端口比较少!塑料比较粗糙!
0	发热大了点，XP下光盘里的声卡驱动没用，要到官网下。机器笨了点
0	到货后，屏幕内有异物！！是异物！不是黑点！与dell报修说是要3周才可以更换或者找经销商，上门去京东总部售后，经过售后和dell确认情况后却要我自己和dell联系，京东不能更换。
0	新硬盘竟然有坏道？？？是不是我点背还是啥情况？？？？散热效果偏差！
0	屏幕上有一个坏点，不过影响不大；电池的确不禁用，也就是一个多小时；散热还可以吧，键盘右下侧有点热。
0	就是装驱动很麻烦，对于刚开始用电脑的初学者有难度的，反正我是请同事帮忙搞定的，呵呵。散热不佳，用一会就发烫，电池续电后只能用一小时
0	中通太垃圾，到了不通知，很多地方都不送到，得自己去取，京东也太那个了，大件也不用好点的快递。还有有哪位大哥知道麦克风咋弄啊，我的麦克风没声音
0	1、驱动盘里面没有XP的声卡驱动，要去网站下载2、驱动一大堆，几乎安装一个重启一次3、塑料感觉太强烈
0	塑料外壳，电池时间短，键盘布局凌乱，总之用惯以前thinkpad的再用它，感觉档次下降
0	开合的扣子在下面，不在盖子上，一个手比较难打开。天生缺陷，cpu自己带来的，没办法，就是不能降频降压运行以节省电力。
0	散热不均,触摸板的右侧热量大,很明显.无线网卡太奇怪了,就是不行.
0	郁闷 果然是低端的产品 送来的第一台是没有tab键的 换货的第二台是有外观瑕疵的
0	散热不好，夏天不再空调下，稍微运行4个小时时间，死机3次。笔记本 外观差点意思不过对的起这个价格，玩游戏的话，呵呵，比较差，极品飞车11有点带不动的样子。
0	收货时机子外壳的保护膜有气泡。保修卡没盖公章。不知道其他人都是这样吗。 穿越火线跑起卡 。
0	买完第二天老总去电脑商场一看，一样的东西送包+鼠标5300就拿下，郁闷！！！！大家算算差价吧
0	没有操作说明书，摄像头让我一番好找；最后还是不能ghost，试过很多方法，不知道是sis芯片组问题还是其他原因，等待高手！
0	屏幕有灰点一个，想换货，京东说不可以。屏幕的键盘比托手低，驱动安装有点麻烦！～
0	散热不太好！  显卡驱动太难找了，跟型号怎么也对不上，下了个上面说的英文网站的显卡驱动，玩红警都有点卡，不知道为什么！魔兽还行！谁能告诉我为什么啊？
0	为什么商品描述是酷睿双核，而我拿到后发现是迅驰？打电话给客服，接电话的只会装傻，非常让人恼火！！！没人处理我的投诉……
0	电池不耐用，在纯DOS下、不执行任何程序、合上屏幕（屏幕不显示），满电待机都不超过1小时。
0	可能是SIS心片的缘故，在DOS下跑不了GHOST，换了版本也不可以，只有用WINPE跑GHOST，所以装一键GHOST没用，买给菜鸟的话比较麻烦，可能要常要你帮他她装系统
0	sis芯片组性能一般有点拖累了整体的性能，能用gl40就好了。散热不是很均匀
0	外观较保守；重量不轻；摄像头效果极差，形同虚设；发热量较大，夏季必须配合散热器用。
0	本本边缘外观有一点不美观，凸起一点。应是出产没注意，应该是我运气不好！个案，但我投诉说说，并不想换货，却没人回答，有人安慰一下或给点小礼品我也是很高兴的！但投诉始终无法显示和回答，这点希望京东能改进！
0	我下单后就降价还送东西，这个我接受不了，还送包包~~，还不给申请价格保护，让人难以接受
0	里面装得那个试用版诺顿。一激活，电脑马上就变得很慢很慢，重新恢复系统才解决。自己分区好苦。显示屏位置降低，需慢慢适应一下。
0	商品没不足,不足的是京东,什么邮政物流,简直是骑毛驴送货的,5天才送到,而且说分期的东西没价格保护,直接多付了两百二十多块,客服态度明显没以前好了.
0	usb接口只有三个，用起来有时不够用的感觉，毕竟现在usb接口的外设居多。
0	因为价格的限制，整体机器还是偏沉，不是很方便携带。装XP还是需要刷BIOS的，否则声卡驱动会出问题。已经刷了XP，又刷回Vista,分区倒还方便，vista自带的功能就能搞定。
0	商品信息还没做到足够专业，订之前以为该款电脑没有蓝牙，还订了个USB蓝牙模块，还好后来觉得暂时不要，取消了，否则就多买了。
0	有没有搞错，才过了2天，就降了111？还送杀软（虽然是垃圾杀软）？
0	1.320G硬盘被格成一个310G，一个10G，够让人郁闷2.宽似乎比一般的13.3宽屏还要宽
0	服务态度有待提高，第一：到货晚了2天第二：包给赠送错了，14的笔记本送了13的包，我估计有人13的笔记本拿了14的包第三：客服电话难打通，打通说两句话还让人等三分钟
0	钢琴烤漆就是一个指纹收集器，还是喜欢以前的磨砂面，电脑不带系统盘，重新分区费了很长时间，而且感觉该机器不是很结实。
0	说实话,做工不怎么样~很脆弱的样子,ThinkPad被联想做成这样,无语
0	1、内存要是2G 的就好了，2、硬盘分区不合理，系统盘220G，  然后一个盘9.5G，一个盘1.5G ，这样分区是什么意思？要想重新分区得去售后还是？
0	缺点肯定是有的，开机关机光驱有异响，装xp不知道怎么不好装，老是蓝屏，技术问题。。。。。。。。汗~~~~~~~~~~~，再有就是Vista启动后内存占用70左右，怎么不预装xp呢？
0	现在国内这个价位的本本大部分都是预装BASIC系统,如果可以的话,应该预装PRIMIUM系统.BASIC系统太丑陋,用起来还没有XP好.
0	笔记本包和鼠标和屏幕保??都没配 还有就是本本的散热口在右边 右手拿鼠标久了会热的不行 USB口距?太近插口太少，分步在一?不合理，分?太差，?XP太?，
0	挺多！首先是散热，触摸板右侧 热，很难熬过夏天的！笔记本放在桌子上不平，右下角需垫点东西，说明磨具工艺比较差！没有装系统就算了，随即光盘居然只有vista驱动，找驱动麻烦，新手会比较头疼。
0	笔记本包和鼠标都没配 还有就是本本的散热口在右边 右手拿鼠标久了会热的不行
0	预装VISTA老不舒服的！就不能够装个XP?换个系统要累个半死的，特别是声卡驱动在winxp系统中装起来很费劲的！
0	估计是太亮的原因，眼睛疼，担心是雪花屏，调暗点眼睛就舒服了。机箱比较旧，机箱标明出厂时4月15日，电源线方面甚至有一根没包装，有点怀疑是返修机。电池在使用过程中只能显示百分比，不能显示剩余时间。
0	宽屏也太宽了，比SL300宽了10mm，但扁了15mm，两边的屏基本用不上。USB口只有两个还在左侧，不只是少了，而且接鼠真的不方便。键太大了，而且做工一般。我用起来一般。
0	拿回来装系统，装到一半机器响个不停，像要爆炸了一样！！！被吓一跳。强行关机，再次装，其间光驱突然发出强大的噪音，跟飙车时一个样，恐其飞盘。系统装完，不能关机，死机???担惊受怕的就这么郁闷了一个下午。
0	就是装XP系统麻烦了些，不过还好DELL的售后服务相当不错，一一耐心解答。
0	换内存不是很方便，没有XP操作系统。另外硬盘如果要改成SATA格式比较麻烦，估计现在有50%的人还不知要硬盘要打专业驱动。另外，奶奶的，串口到哪去了，DELL工作人员，告诉我是有的，到底在哪
0	散热一般，鼠标有点小。最大的问题是第一次开机就听到底部有一个风扇的声音不正常，特别响！打电话到京东客服，给我推到华硕的客服去了。。。用手按了按，发现就是风扇的声音，还不知道怎么解决呢！
0	1.太重，单机不算外接电源7斤多，如果加上包包和所有配件的话近10斤了。2.系统没法用，有时会死机。
0	不知算不算问题，就是合上本本的时候，缝隙有点大。不过也没有什么影响。
0	买到后，装完系统后测试时发现，所谓的显卡切换独立钮是坏的，根本切换不了。经华硕检验，说该钮断了，不在国家三包退换之内，让我找京东协商。呵呵，京东也一直遮遮掩掩，推三挡四，后来想想算了，直接送修了换底壳
0	linux系统有点麻烦，以前没有在linux系统上装过windows的系统，搞了两三个小时还没有弄好，后来还是在网上找了许多相关资料才搞好如果是装这个系统，我建议还是不配系统好，或是dos的也可以
0	USB接口呈上下重叠设计，过于紧凑，USB设备不可太厚。光驱噪音大。 硬盘噪音大，在BIOS里将磁盘性能调为最高性能可开启SATAII，ATA133，此时噪音可较前减小一点（建议换用西部数据硬盘）。
0	不足有两点：1：风扇噪音大   从一开机到关机风扇就是一直转（用手摸摸出风口 有时吹的是凉风）不知道是不是设置有问题 还是风扇。
0	1. 比较厚,不太适合MM吧2. 硬盘内存拆卸不便（相比D系列），升级内存的可能要费点劲。3. 电源适配器竟然有“滋滋”的电流声，几个小时候之后消失。4. VGA输出的质量比D系列差
0	内置的海力士内存不怎么样，主板也不怎么样，装了VISTA不能流畅的运行，没办法又重新买了4G内存
0	厚！厚！厚！厚！厚！厚！厚！厚！厚！厚！厚！厚！厚！厚！厚！
0	硬盘声音大。好像是dell这批产品都有这个问题，E6400和E5400都有硬盘声音大的问题。
0	散热太差，每次才开机不到半小时机身就发烫，要是一运行其他的软件或者是读光驱，就会直接关机。不知道是不是这款机子的问题还是个别的现象，现在正在申请换货中，希望能尽快处理，不然实在是没法工作。
0	没有操作系统,自己装花了不少时间,而且驱动很麻烦,还有光驱响当当,厉害
0	一、散热不好二、玩3D游戏老是一卡一卡的，XP系统和vista系统都试过了，显卡驱动也更换了不少， 就是解决不了问题
0	运气超不好，买来开箱向下方向键就是坏的，要我打的去ACER维修站开检测单，然后还要网上填表申请保修...完全就把网上购物的缺陷体现出来了--一出问题就麻烦。希望京东尽快帮我解决。屏幕只能开90度。
0	散热不太好，触摸板那里温度高。用超级兔子测试显示cpu温度60多。
0	适配器端面为曲面，貌似美观，但是电源插头干嘛不也设计成曲面，平面和曲面相连，机械设计师的败笔，稍微一碰就断电。
0	朋友同时在实体店买的，有带XP2的光盘，虽然用不上，而且装箱清单也是DOS的，真的奇怪？
0	还是有点热啊纸箱被拆开过了，小小的郁闷但是HD的硬盘通电3小时，还好啦物流太糟糕了，申通服务恶劣啊，自己去取的系统折腾了我一个上午才搞定，貌似还有几个驱动还没搞定
0	散热不太好，触摸板那里温度高。xp系统很不好装，初装的dos系统，折腾了大半天也没装上xp，总是提示硬盘有问题，后来打了客服才知道要在BIOS中设置成IDE,xp的驱动也没有提供，需要到网上下。
0	附带的光盘只有vista驱动，装xp要去官网下，第一次分区居然硬盘出错，只能xp安装，不能用ghost，触控板区域温度较高，不知道是不是硬盘发热还是独立显卡发热。
0	塑料味重，机身较薄，用到现在有过一次蓝屏！不知道什么原因，观察中。
0	1，屏幕中间有一个明显亮点，右下方也有亮点。听说A区亮点是无条件包换的，正申请换货，等待处理结果中，进展随时更新！2，机器有点漏电，手摸上去有酥麻感。3，装XP花了一天时间。
0	另外要说的是，这个本子的散热设计实在是太厉害了，cpu和北桥芯片就是用了一个铝片覆盖，铝片很薄很轻，而风扇只是起到抽风，让气流流动的效果。这种散热很是让人担心，不知道其他上网本是不是这么设计的。
0	发货用了2天 没人跟我联系 还是我主动联系的 客服始终一个答复选的是信用卡付款 最后还用的现金支付非常不满意
0	装xp挺麻烦的，首先遇到/mbr问题，折腾了3个小时，接着装深度xp6.2，开始报了一个内存错误，后来又报hal.dll找不到，网上一查，有的说法是内存有问题。保佑电脑质量不要出问题啊，网购挺麻烦！
0	1.装系统超级麻烦。京东为了省几块钱成本费,装的dos系统改装成XP系统时,蓝屏了好几次.2.京东寄给我的机子左边单击的那个按键是坏的.点击的时候根本就没反应3.散热一般.
0	有点厚了，屏幕8.9，但是模具用的感觉就是10寸本的，落差使得屏幕显得更小。加上塑胶感很强的外壳，感觉有点像玩具了。其实模具和主板进一步缩小的话，可以上一个档次，价格当然也可以提升点。
0	可惜就是这个LINUX系统，还要麻烦用U盘重装系统，但要不是装这个系统也不会有这样的价钱
0	不太喜欢LED背光，色彩看上去不舒服，还是普通的CCFL好（CCFL 5.6英寸，显示1024 x 600，都比8.9 LED背光的要好）
0	为什么货到付款的已经收货但是不能完成订单？ 就是为了省几个优惠券吗？
0	acer敢做个整合驱动包么，xp下安装驱动都有点小问题，尤其是触摸板，有些驱动还跟鼠标有冲突
0	发热量还是挺大，看在配置，同级别的inter配置下来最少5500+，忍了……
0	1、机器的cpu最好用zm82，配合独立显卡更爽2、强烈谴责acer，机器都出了，驱动要好好更新。这个主板加显卡，因为驱动的问题不能组成交火就是浪费。ATI的笔记本驱动不通用，要笔记本厂商自行发布
0	发热量大。。。不过对得起这个价了。另外，系统极难装。。。建议不懂的人谨慎，真的很麻烦
0	网卡太垃圾 除了windows 7 vista 意外甭想用它了驱动根本就是不存在的。xp的驱动官方不提供
0	安装ＸＰ系统太难了～！搞了一天最后还是装了ＶＩＳＴＡ的～！刚入手的具体地有待摸索～！
0	刚收到,发现键盘有些松,触摸屏太难按了,最主要的是开机的时候打开和关上光驱导致系统蓝屏,不知道是不是这个原因 , 其他的到目前为止正常.
0	没摄像头，不带系统（对初级用户而言是个麻烦事），要突出独显和CPU的强劲必须全速运行而造成电池不耐用（呵呵，不知这算不算不足，6芯电只顶2个小时。现在又没9芯的电卖。。。。。呵呵）。
0	要进入自带的BOIS设置安装碟为光驱安装，挑碟，该笔记本只适合DIY及对电脑有中上知识的人群。研究了3小时才成功装成XP
0	唯独感觉商家预装的linux系统实在用不惯，以前从未接触过。建议商家以后预装别的系统
0	1、没有驱动，自己还要去下驱动。2、屏幕不是主流的，这个是14寸，16：9的，看起来显得小了一些3、键盘的感觉不是很好，是很容易进灰的那种
0	宏基，自带linux.开机无法使用，咨询售后是由于没有完全安装好。所以只能另装XP宏基自带手册不全，说明书简单，差不多都是英文自带软件为英文界面，安装不便安装完成后，系统无声音发热大
0	拿到的时候里面有一个小疤痕，不过感觉影响不大就不管了。机器预装的linux太简单了，图形界面都没有，只能重装系统。还有就是京东的价格没有优势，我是因为先前买了个电视有券才在这儿买的
0	ＬＥＤ屏有亮点，而且是在屏幕中间偏右下方，开机就会看到它，很不舒服。
